FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI
42,PA,Adams County,6266.4937745,0.168,0.173,0.373,0.0704264587,0.0005378048,0.5891910986,0.025976857,0.126,7.8,0.0965923327,Not Available,Not Available,17651.696006,4841.319692,6202.2923188,Not Available
42,PA,Allegheny County,8412.2481199,0.161,0.154,0.32,0.0470357858,0.0010928123,0.8050116082,0.0330460475,0.152,11.3,0.1265837861,Not Available,2595.5876485,17708.684005,4784.9283681,7138.8100518,Not Available
42,PA,Armstrong County,9779.2649475,0.196,0.211,0.379,0.0559814075,0.0004301538,0.5513427021,0.0392869783,0.154,7.8,0.1005233712,Not Available,Not Available,Not Available,Not Available,9885.1851742,Not Available
42,PA,Beaver County,9405.7342995,0.161,0.157,0.372,0.0490537281,0.0003900999,0.6925760466,0.0407218767,0.127,9.3,0.1028376211,Not Available,Not Available,21628.944013,Not Available,8562.8738782,Not Available
42,PA,Bedford County,9315.6152713,0.189,0.195,0.353,0.0736576156,0.0003371189,0.5154546364,0.03509342,0.143,7.6,0.1005947763,Not Available,Not Available,Not Available,Not Available,9325.2096695,Not Available
42,PA,Berks County,7367.6111397,0.181,0.151,0.35,0.0749144334,0.0006288693,0.582850191,0.0347890383,0.179,8.7,0.1301033955,Not Available,4251.3229572,11414.179231,8153.2990735,6852.8281434,Not Available
42,PA,Blair County,10058.745052,0.2,0.201,0.362,0.0632142934,0.0007719661,0.5656018645,0.0332757277,0.18,7.7,0.1138963493,Not Available,Not Available,25474.027331,Not Available,9861.0988336,Not Available
42,PA,Bradford County,7655.360421,0.176,0.171,0.349,0.0758593784,0.0010185,0.515986937,0.0327467376,0.176,6.6,0.102326539,Not Available,Not Available,Not Available,Not Available,7710.7050207,Not Available
42,PA,Bucks County,6420.8457211,0.159,0.158,0.304,0.0525657096,0.000807927,0.7321975651,0.0300702271,0.075,8.9,0.1327079935,Not Available,3348.890763,10750.145421,5032.7430451,6550.0273273,Not Available
42,PA,Butler County,7052.8577319,0.129,0.131,0.327,0.0426694977,0.0006794562,0.7358184414,0.031112597,0.098,9.0,0.1075097301,Not Available,Not Available,15608.046793,Not Available,7035.2796193,Not Available
42,PA,Cambria County,10678.829064,0.193,0.195,0.371,0.0510270248,0.000696089,0.6280032844,0.0413662239,0.176,8.5,0.1040165706,Not Available,Not Available,27602.099885,Not Available,9950.8496513,Not Available
42,PA,Cameron County,11438.698617,0.216,0.23,0.38,0.0715883669,0.0004485311,0.5023310023,0.0504201681,0.257,6.6,0.1197183099,Not Available,Not Available,Not Available,Not Available,12019.852592,Not Available
42,PA,Carbon County,10783.614409,0.178,0.18,0.344,0.0684426473,0.0003363297,0.5565264883,0.0387102678,0.176,8.0,0.1419612315,Not Available,Not Available,Not Available,7440.961536,11108.356815,Not Available
42,PA,Centre County,4449.9525158,0.17,0.181,0.347,0.062248996,0.0008316035,0.7237357152,0.0270439386,0.1,7.3,0.1735973027,Not Available,Not Available,3926.9728545,Not Available,4626.4399173,Not Available
42,PA,Chester County,4897.6725021,0.125,0.111,0.295,0.0574807656,0.00080015,0.7995653793,0.0257151567,0.065,8.5,0.1207105369,Not Available,2335.2436796,10509.27059,5062.2827919,4739.5273567,Not Available
42,PA,Clarion County,9304.1179162,0.183,0.192,0.357,0.0811239765,0.0004575304,0.5540260689,0.0415235717,0.173,7.7,0.1240601504,Not Available,Not Available,Not Available,Not Available,9383.4315086,Not Available
42,PA,Clearfield County,8757.7138718,0.199,0.201,0.369,0.0642176303,0.0004620264,0.5360851916,0.0392423727,0.198,7.8,0.1171662125,Not Available,Not Available,Not Available,Not Available,9250.8930589,Not Available
42,PA,Clinton County,8571.7030555,0.191,0.202,0.353,0.0850451076,0.0003469905,0.4871701767,0.0403365218,0.185,7.7,0.1196990424,Not Available,Not Available,Not Available,Not Available,8896.6236816,Not Available
42,PA,Columbia County,8535.3342344,0.179,0.175,0.372,0.0602661636,0.0005703539,0.580923425,0.0361176436,0.138,8.2,0.1104413766,Not Available,Not Available,Not Available,Not Available,8648.5004426,Not Available
42,PA,Crawford County,9369.3127565,0.192,0.211,0.378,0.100164605,0.0006118703,0.5113900254,0.0367355568,0.175,7.5,0.1154251317,Not Available,Not Available,11471.078393,Not Available,9554.1714132,Not Available
42,PA,Cumberland County,5768.74374,0.157,0.146,0.33,0.0529633439,0.0008671872,0.7024756917,0.0267835581,0.091,8.9,0.1093338535,Not Available,2891.3945792,9567.6767873,3970.7445723,5873.7921467,Not Available
42,PA,Dauphin County,8616.5627912,0.193,0.177,0.343,0.0689635837,0.0010334029,0.6659712441,0.0320820868,0.19,9.4,0.1372023681,Not Available,4783.4699097,14688.807892,9676.6500672,7314.7697682,Not Available
42,PA,Delaware County,7707.7078541,0.143,0.131,0.314,0.0539418538,0.001005491,0.728829596,0.0318029754,0.137,10.3,0.1609101517,Not Available,2994.8038475,12000.835659,7946.259039,6609.4202943,Not Available
42,PA,Elk County,9195.9378643,0.172,0.177,0.378,0.0604906754,0.0003573401,0.5824228029,0.0332782141,0.138,7.1,0.0640740741,Not Available,Not Available,Not Available,Not Available,9420.7299788,Not Available
42,PA,Erie County,9059.0885695,0.19,0.19,0.369,0.0614481751,0.0008103758,0.634172591,0.0384439034,0.208,6.5,0.1420172699,Not Available,4080.5622321,18860.868011,7877.2829708,8495.3537907,Not Available
42,PA,Fayette County,12647.53151,0.206,0.214,0.348,0.0646632821,0.0003702799,0.5137165585,0.045451228,0.271,7.5,0.1222848692,Not Available,Not Available,15173.384074,Not Available,12671.275883,Not Available
42,PA,Forest County,15981.526779,0.238,0.224,0.404,0.0772099963,,0.3226090789,0.0524781341,0.293,6.8,0.1036414566,Not Available,Not Available,Not Available,Not Available,18540.160226,Not Available
42,PA,Franklin County,7611.2174512,0.183,0.198,0.392,0.08513532,0.0006142467,0.5442771486,0.028896491,0.113,8.0,0.1085603427,Not Available,Not Available,12525.056448,6930.013634,7554.9809573,Not Available
42,PA,Fulton County,9130.9302448,0.171,0.184,0.36,0.060935412,0.0002065689,0.5458229426,0.030871753,0.187,7.3,0.0984974958,Not Available,Not Available,Not Available,Not Available,8514.9175072,Not Available
42,PA,Greene County,9516.3048806,0.185,0.194,0.36,0.064053957,0.0004523735,0.5051194539,0.0369256368,0.184,6.5,0.0942314583,Not Available,Not Available,Not Available,Not Available,9993.47229,Not Available
42,PA,Huntingdon County,8075.3624609,0.186,0.202,0.358,0.0584870536,0.0003189865,0.4640510606,0.0432251417,0.177,8.0,0.0949326491,Not Available,Not Available,8495.8797729,Not Available,8302.761245,Not Available
42,PA,Indiana County,10212.409441,0.177,0.184,0.401,0.0788677757,0.0005067201,0.6393272664,0.0405283944,0.185,8.3,0.1145720894,Not Available,Not Available,Not Available,Not Available,10393.58275,Not Available
42,PA,Jefferson County,8531.1278553,0.203,0.212,0.358,0.0852541371,0.0004760394,0.4637477405,0.0383090469,0.235,7.7,0.112144266,Not Available,Not Available,Not Available,Not Available,8626.9164747,Not Available
42,PA,Juniata County,9055.3424105,0.195,0.197,0.361,0.1162587413,0.0001716959,0.4187154565,0.0341826238,0.134,8.5,0.1102227299,Not Available,Not Available,Not Available,Not Available,8858.9734001,Not Available
42,PA,Lackawanna County,9255.7331239,0.178,0.173,0.332,0.0582533046,0.0008253618,0.6336772264,0.0374515508,0.195,6.9,0.1397122055,Not Available,4416.2614847,17601.598897,8085.8631674,9153.1420776,Not Available
42,PA,Lancaster County,6922.3196457,0.169,0.161,0.357,0.1213811179,0.0007224755,0.5976293903,0.0270959723,0.115,9.9,0.1383568913,Not Available,3922.1177224,12928.85971,7474.1814208,6689.2586903,Not Available
42,PA,Lawrence County,11918.89938,0.179,0.185,0.358,0.0681683646,0.0004093711,0.5812734875,0.0421326796,0.185,8.6,0.1138188867,Not Available,Not Available,32042.889591,Not Available,10944.236895,Not Available
42,PA,Lebanon County,7405.3557827,0.174,0.161,0.373,0.0969772741,0.0005784254,0.5736477524,0.0283224691,0.113,9.4,0.1281957633,Not Available,Not Available,10571.549603,8759.7509077,6974.3957176,Not Available
42,PA,Lehigh County,7047.939955,0.193,0.166,0.343,0.0726869501,0.0009639478,0.6487307665,0.0364603171,0.176,7.8,0.153024158,Not Available,2306.8102574,12036.482011,6799.0820721,6818.1370857,Not Available
42,PA,Luzerne County,10191.88258,0.198,0.186,0.387,0.0671330441,0.0007575456,0.6031863051,0.0434199592,0.253,8.1,0.1324921136,Not Available,3699.6287056,17404.623708,5938.0352545,10784.912161,Not Available
42,PA,Lycoming County,8831.8428689,0.167,0.166,0.356,0.0681958289,0.0007658114,0.6001517999,0.0353969541,0.167,7.3,0.1293264476,Not Available,Not Available,19083.592611,Not Available,8344.8425735,Not Available
42,PA,Mc Kean County,9781.6038038,0.173,0.168,0.363,0.0605761373,0.0005758494,0.4927889949,0.0435823755,0.21,6.8,0.0928684628,Not Available,Not Available,Not Available,Not Available,10208.817392,Not Available
42,PA,Mercer County,10602.619097,0.179,0.187,0.357,0.0703278791,0.0006183392,0.6007050629,0.0377591365,0.188,7.4,0.1094978166,Not Available,Not Available,19456.454718,Not Available,10044.007616,Not Available
42,PA,Mifflin County,9939.6018699,0.209,0.223,0.387,0.1139180172,0.0006069013,0.4182071159,0.0346188172,0.215,8.1,0.1137339056,Not Available,Not Available,Not Available,Not Available,9875.0196533,Not Available
42,PA,Monroe County,8567.0108404,0.181,0.162,0.377,0.0683202555,0.0004017179,0.6088138429,0.0447670755,0.139,7.9,0.1574902888,Not Available,4271.2295347,8259.8144661,6584.0448239,9401.7967681,Not Available
42,PA,Montgomery County,5469.525169,0.135,0.121,0.312,0.0434922765,0.0013060989,0.8011349976,0.0276775482,0.079,7.3,0.1308761255,Not Available,2647.6018864,10642.046972,5887.6204363,5108.7458858,Not Available
42,PA,Montour County,7811.1984173,0.181,0.178,0.353,0.0443686007,0.0058052745,0.7443965517,0.026857082,0.129,8.4,0.1257525084,Not Available,Not Available,Not Available,Not Available,7914.3452319,Not Available
42,PA,Northampton County,6471.3897691,0.165,0.154,0.337,0.0576711524,0.0008066882,0.688322543,0.0345807104,0.146,8.3,0.1327489305,Not Available,3162.8272517,10609.375275,5475.5924918,6442.7902793,Not Available
42,PA,Northumberland County,9225.4720639,0.191,0.192,0.377,0.0666676476,0.0004382793,0.532325315,0.0395568879,0.158,8.7,0.1074391223,Not Available,Not Available,15283.121841,5655.15853,9390.8471506,Not Available
42,PA,Perry County,8791.5522219,0.177,0.188,0.349,0.0982654208,0.000260949,0.4921103626,0.028614819,0.146,8.9,0.0981767181,Not Available,Not Available,Not Available,Not Available,8999.4989265,Not Available
42,PA,Philadelphia County,11853.827078,0.244,0.186,0.345,0.0772927229,0.0007080091,0.6879528183,0.0423137608,0.258,8.2,0.2226303336,Not Available,3930.1906292,16532.541623,10287.409506,9218.339045,Not Available
42,PA,Pike County,7178.4192475,0.159,0.151,0.339,0.0681226908,0.0002502002,0.6550256904,0.0462409926,0.134,7.2,0.1689507495,Not Available,Not Available,5404.1248983,4632.242492,8041.7674208,Not Available
42,PA,Potter County,8388.4258699,0.181,0.192,0.382,0.0701578552,0.0003690264,0.4910416034,0.0475981895,0.177,6.4,0.1237274863,Not Available,Not Available,Not Available,Not Available,8176.3865559,Not Available
42,PA,Schuylkill County,10000.97053,0.202,0.204,0.39,0.0716654931,0.0005025687,0.5301819024,0.0401760063,0.21,8.6,0.1039372853,Not Available,Not Available,12773.056749,7465.6819295,10226.658236,Not Available
42,PA,Snyder County,6208.7641429,0.164,0.164,0.365,0.1002942787,0.0004038263,0.4723157284,0.0339384771,0.135,8.6,0.0977391304,Not Available,Not Available,Not Available,Not Available,6162.7277848,Not Available
42,PA,Somerset County,9156.6992006,0.195,0.197,0.366,0.0763430726,0.0003667133,0.4893807957,0.0395796202,0.159,7.7,0.094610986,Not Available,Not Available,11642.055164,Not Available,9577.3361149,Not Available
42,PA,Sullivan County,9177.1374409,0.218,0.232,0.366,0.0807035696,,0.4412017167,0.0390413606,0.199,,0.1020833333,Not Available,Not Available,Not Available,Not Available,9439.2407736,Not Available
42,PA,Susquehanna County,8503.796752,0.154,0.159,0.332,0.0893366682,0.0003646878,0.4995623359,0.0322911578,0.161,6.1,0.1221646144,Not Available,Not Available,Not Available,Not Available,8539.2159954,Not Available
42,PA,Tioga County,9304.7274275,0.184,0.191,0.388,0.0762204203,0.000439786,0.5428892636,0.0384615385,0.182,6.1,0.1165850673,Not Available,Not Available,Not Available,Not Available,9461.1309505,Not Available
42,PA,Union County,4897.1512933,0.19,0.192,0.353,0.0887460736,0.0010806239,0.4625817622,0.028562808,0.116,8.5,0.1127521614,Not Available,Not Available,Not Available,Not Available,5424.223019,Not Available
42,PA,Venango County,10820.423323,0.181,0.182,0.355,0.0650572611,0.0006007449,0.5189275937,0.0423192269,0.208,7.5,0.0981697171,Not Available,Not Available,Not Available,Not Available,10780.077237,Not Available
42,PA,Warren County,9023.4396477,0.19,0.2,0.346,0.05855408,0.0003933498,0.5780978396,0.0370540324,0.171,6.9,0.0880522713,Not Available,Not Available,Not Available,Not Available,9150.4865788,Not Available
42,PA,Washington County,9242.5186857,0.17,0.179,0.382,0.0555071254,0.0007733804,0.7068310032,0.0343868037,0.122,8.2,0.0959548995,Not Available,Not Available,22754.484278,Not Available,8866.6528569,Not Available
42,PA,Wayne County,8326.1025948,0.196,0.196,0.352,0.0736827354,0.000369427,0.472432805,0.0388243515,0.165,7.1,0.1393188854,Not Available,Not Available,Not Available,6886.2051152,8766.6606354,Not Available
42,PA,Westmoreland County,8506.5333485,0.143,0.147,0.314,0.0474192338,0.000722263,0.7195146845,0.0348337777,0.138,7.1,0.0989559393,Not Available,Not Available,17995.967292,3534.2600295,8331.7182709,Not Available
42,PA,Wyoming County,9242.9854381,0.185,0.196,0.358,0.0517056754,0.0005761696,0.521107024,0.0367175404,0.17,6.6,0.1009433962,Not Available,Not Available,Not Available,Not Available,9573.1012374,Not Available
42,PA,York County,7601.8961553,0.164,0.17,0.353,0.0572985326,0.0006736488,0.6237467435,0.0297921046,0.12,9.2,0.1195374936,Not Available,2935.1102754,14597.720767,8582.8116811,6981.3229833,Not Available
44,RI,Rhode Island,6529.3919785,0.164,0.123,0.309,0.051946644,0.0009674976,0.7011255657,0.0300410562,0.151,6.0,0.1632378096,7661.0888179,4004.9526057,8041.0334982,5572.2054034,6590.7722778,Not Available
44,RI,Bristol County,4740.6290371,0.13,0.13,0.256,0.0355254417,0.0020071628,0.7820710974,0.0252525253,0.078,6.5,0.1413748379,Not Available,Not Available,Not Available,Not Available,4845.7260709,Not Available
44,RI,Kent County,6716.0693407,0.13,0.135,0.329,0.0395371122,0.0008435111,0.7185038933,0.026973398,0.105,4.6,0.1467205688,Not Available,3473.4072849,6129.7151308,3640.2660635,7035.9531604,Not Available
44,RI,Newport County,4879.9513554,0.121,0.119,0.276,0.0378410283,0.0008327078,0.7843618513,0.0262537718,0.142,6.0,0.1495895839,Not Available,Not Available,3826.1367883,Not Available,5027.7683261,Not Available
44,RI,Providence County,7035.8660625,0.171,0.136,0.324,0.0607055569,0.0009662408,0.6697263447,0.0328915509,0.173,8.4,0.1785528266,6847.1195164,4615.5621001,8260.7325991,5860.1395649,7253.0403985,Not Available
44,RI,Washington County,5474.2943308,0.114,0.11,0.25,0.0366565664,0.0008193457,0.798031829,0.0248155411,0.111,4.0,0.1291306058,13013.92859,Not Available,14620.382681,Not Available,5432.5815472,Not Available
45,SC,South Carolina,10824.239765,0.163,0.162,0.355,0.1097991705,0.0006733189,0.6546070837,0.0296249673,0.188,7.8,0.1407628343,9424.4752162,3035.1150625,14794.992527,6334.8780558,9954.36664,10105.410378
45,SC,Abbeville County,12940.608788,0.186,0.176,0.387,0.1156614406,0.0005350014,0.5592105263,0.0366962886,0.22,8.3,0.1315649867,Not Available,Not Available,16562.231106,Not Available,11741.457679,Not Available
45,SC,Aiken County,12448.581563,0.187,0.176,0.37,0.1065518543,0.0003396262,0.6252106025,0.0298714785,0.177,9.8,0.1230964467,Not Available,Not Available,15738.895489,6997.8630544,12152.218421,Not Available
45,SC,Allendale County,16835.759297,0.269,0.22,0.445,0.1363923385,0.0005090354,0.4303341902,0.0529487731,0.446,,0.1384364821,Not Available,Not Available,19887.045285,Not Available,9581.3730901,Not Available
45,SC,Anderson County,11472.167556,0.163,0.157,0.385,0.1154502787,0.000657297,0.6232157975,0.0276460038,0.184,8.8,0.1206316991,Not Available,Not Available,15335.898063,6449.6924217,11073.698749,Not Available
45,SC,Bamberg County,15721.876461,0.239,0.214,0.443,0.1393168118,0.0003791038,0.5667972925,0.053217012,0.363,8.0,0.1052631579,Not Available,Not Available,19612.504613,Not Available,11411.077827,Not Available
45,SC,Barnwell County,17191.10889,0.235,0.214,0.434,0.1266057391,0.0002429543,0.444028298,0.0433420366,0.458,8.6,0.1659600242,Not Available,Not Available,20429.003996,Not Available,15697.910924,Not Available
45,SC,Beaufort County,7369.344919,0.138,0.13,0.279,0.1101792419,0.0006936187,0.6391638027,0.0278522229,0.14,8.7,0.1361559965,Not Available,Not Available,12777.666909,4937.4121704,6448.8015895,Not Available
45,SC,Berkeley County,9014.7316436,0.153,0.146,0.366,0.096691424,0.0003295297,0.6840795278,0.0268793896,0.126,8.0,0.1226734852,Not Available,3631.3185182,11931.493834,5969.2099892,8504.7567519,Not Available
45,SC,Calhoun County,14694.97339,0.205,0.195,0.384,0.1069074233,0.0002117896,0.6634679021,0.0325757576,0.243,7.8,0.1545768566,Not Available,Not Available,19504.929796,Not Available,12449.693147,Not Available
45,SC,Charleston County,8317.4061474,0.12,0.101,0.288,0.0967336758,0.0012396374,0.7859924053,0.024340036,0.142,7.1,0.1691042864,Not Available,3335.2477376,14860.40098,7565.5351482,6313.2362133,Not Available
45,SC,Cherokee County,14798.164785,0.199,0.185,0.323,0.114937418,0.000338971,0.5297946196,0.0419143749,0.235,8.1,0.105313093,Not Available,Not Available,16981.380831,Not Available,15043.831225,Not Available
45,SC,Chester County,17890.32013,0.208,0.198,0.42,0.1098438183,0.000279425,0.513749339,0.0393740902,0.308,7.5,0.1219415943,Not Available,Not Available,19061.637583,Not Available,17713.901669,Not Available
45,SC,Chesterfield County,14470.278274,0.205,0.192,0.398,0.1242403978,0.000300453,0.4772659437,0.0320785597,0.3,7.1,0.1448938027,Not Available,Not Available,15869.361948,Not Available,14520.311823,Not Available
45,SC,Clarendon County,15443.452088,0.22,0.192,0.456,0.1282242294,0.0003223311,0.4965824666,0.0397427441,0.297,7.5,0.1251618472,Not Available,Not Available,19233.491655,Not Available,12740.699478,Not Available
45,SC,Colleton County,17986.455823,0.223,0.213,0.448,0.1349934907,0.000415995,0.4706404706,0.0310547593,0.336,8.1,0.1268260292,Not Available,Not Available,21783.094798,Not Available,16124.986288,Not Available
45,SC,Darlington County,15869.313812,0.201,0.186,0.414,0.1119437064,0.0005417895,0.5685455811,0.0327368248,0.301,7.4,0.131933439,Not Available,Not Available,18406.093148,Not Available,14510.660651,Not Available
45,SC,Dillon County,19641.47227,0.319,0.282,0.423,0.131824417,0.0003916403,0.4361828436,0.0437816286,0.346,7.0,0.1652932622,28466.352362,Not Available,20740.03776,Not Available,19782.662148,Not Available
45,SC,Dorchester County,8693.3282073,0.167,0.159,0.364,0.1039078936,0.0003183797,0.6656941672,0.0255300322,0.128,8.1,0.1478208648,15198.370841,Not Available,10495.576663,6608.8255621,8326.1411746,Not Available
45,SC,Edgefield County,11214.050883,0.217,0.194,0.391,0.1254641494,0.0003441288,0.492371706,0.0308077404,0.224,6.7,0.1247252747,Not Available,Not Available,15827.663593,Not Available,9922.2840134,Not Available
45,SC,Fairfield County,18564.288145,0.249,0.223,0.411,0.098282889,0.0004349928,0.4806100218,0.0398815191,0.331,7.2,0.1757990868,Not Available,Not Available,19842.531026,Not Available,19775.996794,Not Available
45,SC,Florence County,14826.579901,0.189,0.166,0.388,0.1054056058,0.000988982,0.6242953694,0.0297079482,0.28,6.7,0.1486773508,Not Available,Not Available,17700.851457,8159.8412806,13349.196906,Not Available
45,SC,Georgetown County,13427.806439,0.17,0.159,0.339,0.1183726614,0.0006257724,0.6323675497,0.0325172583,0.228,6.9,0.1339042429,Not Available,Not Available,15558.917389,Not Available,13179.528051,Not Available
45,SC,Greenville County,9141.6446121,0.129,0.111,0.3,0.1041843737,0.0011164519,0.7135743116,0.026473737,0.146,8.1,0.1283030804,Not Available,1982.1959602,12953.307533,5900.3924962,8949.6987227,Not Available
45,SC,Greenwood County,13119.147122,0.204,0.183,0.405,0.1155625797,0.0011698271,0.5808819032,0.0352314352,0.237,8.3,0.1413975552,Not Available,Not Available,15950.723896,5352.9026868,12561.011265,Not Available
45,SC,Hampton County,16171.51445,0.249,0.214,0.437,0.1342380768,0.000330033,0.3573750508,0.0279832347,0.321,8.4,0.1214128035,Not Available,Not Available,18286.172304,Not Available,14563.50596,Not Available
45,SC,Horry County,11747.017574,0.166,0.175,0.347,0.1468572805,0.0006236682,0.6214757807,0.0341667509,0.198,7.0,0.142114256,Not Available,3369.778867,15686.653922,7348.2261856,11720.805986,Not Available
45,SC,Jasper County,12831.829255,0.199,0.18,0.375,0.15877474,0.0002308403,0.5627215708,0.0263961606,0.292,8.7,0.1840324763,Not Available,Not Available,15156.745288,11934.526095,11905.781307,Not Available
45,SC,Kershaw County,12077.29598,0.177,0.173,0.365,0.101335052,0.0005746257,0.6345083488,0.029668585,0.178,7.5,0.1449799197,Not Available,Not Available,15106.399235,9531.5611875,11483.415499,Not Available
45,SC,Lancaster County,11214.386636,0.16,0.162,0.36,0.0955908025,0.000408627,0.6574579131,0.0328040443,0.137,7.3,0.1121737942,Not Available,Not Available,16895.400496,5719.2188342,10034.346755,Not Available
45,SC,Laurens County,13903.664161,0.189,0.19,0.41,0.1272747867,0.0005014527,0.4876063183,0.0315555125,0.24,8.3,0.1536787975,Not Available,Not Available,16105.780491,Not Available,13965.307382,Not Available
45,SC,Lee County,17807.772983,0.276,0.244,0.491,0.1145477432,0.0001228501,0.4752333094,0.0390684848,0.338,7.4,0.1661392405,Not Available,Not Available,20393.063252,Not Available,13939.977876,Not Available
45,SC,Lexington County,8865.3864156,0.149,0.145,0.39,0.1036716719,0.0006297124,0.6809549098,0.0245331075,0.144,7.8,0.120383155,Not Available,2396.0843345,11673.394794,5552.0889689,8781.7373509,Not Available
45,SC,McCormick County,14226.367829,0.192,0.175,0.383,0.0968303054,0.0005122951,0.4831061055,0.0331986143,0.326,8.5,0.1074270557,Not Available,Not Available,18026.043284,Not Available,11424.686755,Not Available
45,SC,Marion County,18732.168126,0.261,0.223,0.424,0.1242427067,0.0003821568,0.3599939293,0.0444514254,0.359,7.0,0.1613646842,Not Available,Not Available,20743.58924,Not Available,17353.122108,Not Available
45,SC,Marlboro County,17178.059449,0.281,0.257,0.46,0.1169662921,0.0001137139,0.3282508631,0.0718762502,0.356,7.4,0.1607717042,15757.43873,Not Available,17296.434592,Not Available,19814.126708,Not Available
45,SC,Newberry County,12999.515428,0.195,0.17,0.387,0.120646983,0.000657964,0.5525157607,0.0288461538,0.283,7.9,0.1354476379,Not Available,Not Available,20027.236373,6816.2851019,10429.272798,Not Available
45,SC,Oconee County,10455.882264,0.158,0.149,0.316,0.1330321871,0.0005176572,0.6353398735,0.0276588001,0.201,8.2,0.1193891717,Not Available,Not Available,12393.585979,5867.7220261,10920.7344,Not Available
45,SC,Orangeburg County,16384.898539,0.227,0.198,0.471,0.1105257894,0.0004821485,0.5236482796,0.0441722568,0.291,8.1,0.1625990984,Not Available,Not Available,18500.575102,Not Available,13791.343856,Not Available
45,SC,Pickens County,10324.094521,0.184,0.187,0.368,0.1156609266,0.0005898857,0.6181806144,0.0291293,0.176,8.2,0.1602953074,Not Available,Not Available,13194.578091,8378.2067872,10378.617029,Not Available
45,SC,Richland County,9520.7967869,0.168,0.149,0.339,0.0960735626,0.0008247531,0.7360894942,0.0298357655,0.199,6.9,0.1870436248,Not Available,2818.0050582,12061.960823,7823.5295072,7271.5249879,Not Available
45,SC,Saluda County,10984.491474,0.199,0.179,0.389,0.1405082212,0.0001593964,0.566539924,0.028363047,0.244,8.2,0.1660899654,Not Available,Not Available,17819.47041,Not Available,10062.270618,Not Available
45,SC,Spartanburg County,11012.872303,0.163,0.159,0.364,0.122720671,0.0006192983,0.6119267086,0.0289510074,0.197,8.0,0.1295423819,Not Available,4153.1986933,14273.043486,5906.7346481,11006.253801,Not Available
45,SC,Sumter County,13356.190509,0.188,0.167,0.409,0.1062217333,0.0005345654,0.637855127,0.0384111424,0.239,7.7,0.1510174062,Not Available,Not Available,15753.084704,Not Available,12206.470696,Not Available
45,SC,Union County,16927.043083,0.248,0.234,0.429,0.1130934971,0.0003331359,0.470055034,0.0406809254,0.348,7.8,0.1058295964,Not Available,Not Available,20974.856454,Not Available,15936.147149,Not Available
45,SC,Williamsburg County,15827.736149,0.25,0.209,0.472,0.1097711518,0.0001968246,0.4348904506,0.0476693897,0.316,7.2,0.1841230258,Not Available,Not Available,18002.231486,Not Available,13379.469672,Not Available
45,SC,York County,8297.0111383,0.152,0.154,0.312,0.0887180823,0.0004816438,0.738379397,0.028136912,0.12,6.7,0.1144787464,9428.3653794,4246.3715665,11573.041929,4192.2875019,8045.7020367,Not Available
46,SD,South Dakota,8929.4506358,0.143,0.146,0.372,0.100175082,0.0007985472,0.6889129379,0.0198338744,0.135,5.4,0.1143501648,38307.384734,3932.7361737,7488.1146291,5571.4092959,6370.3538333,Not Available
46,SD,Aurora County,8790.3490039,0.134,0.161,0.334,0.1103804603,,0.6660583942,0.0159893404,0.153,5.4,0.0717703349,Not Available,Not Available,Not Available,Not Available,9499.3598825,Not Available
46,SD,Beadle County,7497.4298238,0.189,0.192,0.347,0.1292286007,0.0004706867,0.5492957746,0.018394287,0.193,5.7,0.1280367695,Not Available,8692.7454114,Not Available,Not Available,7391.0582038,Not Available
46,SD,Bennett County,21695.417397,0.234,0.269,0.43,0.1423935091,,0.5534825871,0.0307835821,0.356,4.7,0.1363636364,34505.366472,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Bon Homme County,7594.8384483,0.151,0.171,0.36,0.0908880666,0.000570288,0.4813256181,0.0191437522,0.101,5.9,0.0777096115,Not Available,Not Available,Not Available,Not Available,7356.6471378,Not Available
46,SD,Brookings County,6178.4002075,0.121,0.134,0.378,0.0766458866,0.0005773839,0.7949820789,0.0198312018,0.074,4.4,0.1095579902,Not Available,Not Available,Not Available,Not Available,5993.1717127,Not Available
46,SD,Brown County,6876.1939152,0.123,0.149,0.359,0.0990328564,0.0006299047,0.6963845081,0.0199711141,0.099,5.6,0.1138888889,25734.83609,Not Available,Not Available,Not Available,6301.8023038,Not Available
46,SD,Brule County,8506.2333758,0.17,0.202,0.368,0.1344436399,0.0011446013,0.7030201342,0.0171690195,0.146,5.2,0.0929648241,Not Available,Not Available,Not Available,Not Available,7331.597361,Not Available
46,SD,Buffalo County,46417.851928,0.315,0.352,0.444,0.1284132841,0.0,0.3906633907,0.0442225392,0.381,5.1,0.2621359223,57595.749165,Not Available,Not Available,Not Available,Not Available,Not Available
46,SD,Butte County,5771.7158297,0.147,0.187,0.349,0.1428904973,0.0002869166,0.5539538715,0.0191215449,0.151,5.2,0.1576971214,Not Available,Not Available,Not Available,Not Available,5643.3600647,Not Available
46,SD,Campbell County,10991.002953,0.135,0.159,0.35,0.1003271538,0.0,0.7481481481,0.0245795602,0.128,5.2,0.0839694656,Not Available,Not Available,Not Available,Not Available,10314.123039,Not Available
