FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI,DeathGap_AIAN,DeathGap_Asian,DeathGap_Black,DeathGap_Hispanic,DeathGap_White,DeathGap_NHOPI
19,IA,Johnson County,4820.8871879,0.134,0.128,0.309,0.050163781,0.0019192494,0.8553605313,0.0240360772,0.105,9.5,0.1683037557,,,9998.936266,3366.7277442,4449.0998827,,,,5178.049078100001,-1454.1594436999999,-371.78730519999954,
19,IA,Jones County,5992.8488301,0.146,0.169,0.394,0.0494701944,0.0003364576,0.561929337,0.0351403679,0.119,8.8,0.0924891372,,,,,6227.8932974,,,,,,235.04446730000018,
19,IA,Keokuk County,8348.8585035,0.162,0.182,0.401,0.0504377368,0.0001008675,0.5967957276,0.0326623623,0.149,8.1,0.1148730351,,,,,8498.0970555,,,,,,149.2385520000007,
19,IA,Kossuth County,7363.9810746,0.161,0.167,0.376,0.0539256776,0.000481795,0.6793495935,0.0248545102,0.123,6.9,0.1012461059,,,,,7631.4156114,,,,,,267.4345367999995,
19,IA,Lee County,9251.0469339,0.177,0.178,0.409,0.0477148375,0.0006322445,0.6745440534,0.04101616,0.185,7.8,0.105899076,,,17849.511403,,9214.0394375,,,,8598.464469100001,,-37.00749639999958,
19,IA,Linn County,7000.9163789,0.139,0.141,0.373,0.0430576804,0.0006246205,0.7524226627,0.0346781619,0.115,9.6,0.102991453,,,15634.633583,6567.6419346,6336.1279983,,,,8633.717204100001,-433.27444430000014,-664.7883806,
19,IA,Louisa County,6584.1538631,0.186,0.19,0.448,0.069381956,9.30319e-05,0.6,0.0322093608,0.131,8.4,0.1174289246,,,,,6594.3573824,,,,,,10.203519299999243,
19,IA,Lucas County,9104.9824886,0.182,0.197,0.411,0.0535794017,0.0010332951,0.5593041645,0.0243412238,0.211,7.2,0.1217150761,,,,,8676.3510933,,,,,,-428.6313953000008,
19,IA,Lyon County,4025.1251125,0.138,0.157,0.385,0.0583621919,0.0003330281,0.6659388646,0.0198363157,0.087,6.6,0.0836197022,,,,,3575.1036608,,,,,,-450.02145169999994,
19,IA,Madison County,6015.1233919,0.117,0.13,0.382,0.0458401654,0.0005365766,0.7097446587,0.0346257284,0.067,7.1,0.0776470588,,,,,6113.3992056,,,,,,98.27581370000007,
19,IA,Mahaska County,7887.4163047,0.146,0.154,0.424,0.0511383335,0.000727802,0.5939334638,0.0259814769,0.143,7.8,0.1032331254,,,,,7749.6957871,,,,,,-137.72051759999977,
19,IA,Marion County,6618.1602212,0.122,0.131,0.383,0.04055349,0.0009586579,0.71669078,0.0223253416,0.082,7.6,0.1057401813,,,,,6818.1455977,,,,,,199.9853764999998,
19,IA,Marshall County,9260.6089912,0.185,0.172,0.407,0.0690550688,0.0004265676,0.5278312995,0.0634610971,0.157,7.7,0.1274509804,,,22637.800324,5412.2632367,9668.316162,,,,13377.1913328,-3848.345754500001,407.7071707999985,
19,IA,Mills County,9695.4898686,0.157,0.182,0.407,0.0416991089,0.0005530591,0.8191206846,0.0265066964,0.101,7.5,0.0924528302,,,,,10081.647884,,,,,,386.1580154000003,
19,IA,Mitchell County,5182.9402404,0.158,0.197,0.449,0.065776699,0.0002842255,0.7585906916,0.0226182317,0.13,6.9,0.0738636364,,,,,5085.779975,,,,,,-97.16026539999984,
19,IA,Monona County,8366.8529116,0.169,0.196,0.409,0.0562716127,0.0009330534,0.6227027027,0.0279799818,0.17,7.1,0.0871862616,,,,,8184.8435951,,,,,,-182.00931650000075,
19,IA,Monroe County,7726.6870122,0.15,0.172,0.375,0.0482954545,0.0005256242,0.7398325359,0.0275713258,0.142,7.5,0.1,,,,,8030.6642034,,,,,,303.97719119999965,
19,IA,Montgomery County,8116.5324775,0.175,0.192,0.398,0.0559918926,0.0003875218,0.6587807097,0.0264211369,0.178,6.7,0.098173516,,,,,8314.5470253,,,,,,198.0145478000004,
19,IA,Muscatine County,7717.2203599,0.164,0.165,0.378,0.0539333061,0.0003748126,0.6133961176,0.0317891064,0.14,8.0,0.1114089961,,,,5716.8582699,8529.5723681,,,,,-2000.3620900000005,812.3520081999995,
19,IA,O'Brien County,8489.4165422,0.167,0.175,0.388,0.0587316176,0.000570817,0.6190614137,0.0239164744,0.105,6.8,0.1137566138,,,,,8687.3570704,,,,,,197.94052819999888,
19,IA,Osceola County,8291.7605532,0.172,0.183,0.401,0.0724197745,0.000324728,0.5792307692,0.0191885965,0.16,6.5,0.0845864662,,,,,8487.3430646,,,,,,195.58251139999993,
19,IA,Page County,7340.388713,0.177,0.192,0.439,0.0577624256,0.0005264197,0.5071179157,0.0258751903,0.169,7.4,0.1061588331,,,,,7812.6211972,,,,,,472.2324841999998,
19,IA,Palo Alto County,7822.4073614,0.147,0.161,0.416,0.0506405426,0.0004491354,0.6741854637,0.0252175854,0.134,7.1,0.0719131615,,,,,8060.1290993,,,,,,237.72173790000033,
19,IA,Plymouth County,6447.1963025,0.148,0.169,0.375,0.0460340633,0.000545809,0.659901911,0.021088802,0.109,7.1,0.0775269872,,,,,6851.0438658,,,,,,403.84756330000073,
19,IA,Pocahontas County,9324.0238025,0.143,0.15,0.372,0.078387036,0.0002827255,0.6616702355,0.023023023,0.155,7.0,0.0753205128,,,,,9358.057744,,,,,,34.033941499999855,
19,IA,Polk County,7653.2735593,0.17,0.177,0.389,0.054806583,0.000931882,0.7128351296,0.0287041729,0.153,8.0,0.1249071774,,5136.8664222,14338.655779,6172.2094351,7224.8818782,,,-2516.4071371,6685.382219700001,-1481.0641242000002,-428.3916810999999,
19,IA,Pottawattamie County,9293.2922517,0.17,0.184,0.426,0.057004506,0.0004501415,0.6300512237,0.0288826746,0.154,8.3,0.113891519,,,20271.754916,3734.516303,9614.0444611,,,,10978.462664300001,-5558.7759487,320.75220939999963,
19,IA,Poweshiek County,6567.7511647,0.159,0.179,0.423,0.0450910199,0.000860863,0.5994152047,0.0292460163,0.11,7.9,0.1483375959,,,,,6750.8639985,,,,,,183.11283379999986,
19,IA,Ringgold County,8711.3246152,0.159,0.172,0.412,0.0633370536,0.0010778185,0.7091891892,0.0221370796,0.204,7.1,0.0698924731,,,,,9022.7869533,,,,,,311.4623381000001,
19,IA,Sac County,6910.3464178,0.139,0.161,0.411,0.0574948665,0.0006152584,0.6813895782,0.0239396795,0.137,7.2,0.0882002384,,,,,7059.6868769,,,,,,149.34045909999986,
19,IA,Scott County,7235.501087,0.151,0.143,0.392,0.057776555,0.0009990239,0.7519440976,0.0346342577,0.129,9.2,0.1160031449,,,16378.658255,5546.5719759,6766.3020007,,,,9143.157168000002,-1688.9291110999993,-469.1990863000001,
19,IA,Shelby County,6814.4918353,0.155,0.166,0.35,0.0599752447,0.0005097706,0.7147083686,0.0243561899,0.101,7.1,0.087398374,,,,,7119.3346916,,,,,,304.84285629999977,
19,IA,Sioux County,3914.0960655,0.147,0.158,0.34,0.0597975752,0.000807957,0.7255808296,0.0188094521,0.064,6.9,0.0822140822,,,,,3775.6195126,,,,,,-138.47655290000012,
19,IA,Story County,4947.2255238,0.134,0.133,0.355,0.0462730374,0.0006433971,0.857586222,0.0214267751,0.092,7.7,0.1711687969,,,,,5137.0941071,,,,,,189.86858329999995,
19,IA,Tama County,7872.019592,0.179,0.188,0.413,0.0647662486,0.0001778621,0.5707137214,0.0392984735,0.161,7.8,0.1179564237,26617.321093,,,,7011.9547323,,18745.301500999998,,,,-860.0648596999999,
19,IA,Taylor County,8565.1223542,0.166,0.178,0.403,0.0672992056,0.0005112474,0.5946999221,0.0222504768,0.148,7.2,0.0674846626,,,,,9311.6844978,,,,,,746.5621436000001,
19,IA,Union County,8895.7164223,0.17,0.187,0.381,0.0561415074,0.0009985022,0.6367316894,0.0302064105,0.177,7.2,0.0932117528,,,,,9094.1974921,,,,,,198.4810698000001,
19,IA,Van Buren County,7794.7263606,0.181,0.2,0.41,0.083497935,0.000828386,0.5337381916,0.0305843801,0.223,6.8,0.1206293706,,,,,8063.3499478,,,,,,268.62358720000066,
19,IA,Wapello County,9638.2148779,0.198,0.209,0.42,0.0669101957,0.0005672793,0.5168643871,0.0348211081,0.169,7.8,0.1526203966,,,,7156.1019974,9995.6311222,,,,,-2482.1128805,357.41624430000047,
19,IA,Warren County,6397.6179586,0.153,0.169,0.421,0.0382352941,0.0006179544,0.7522956161,0.0259928041,0.057,7.5,0.0868562644,,,,,6680.1179405,,,,,,282.4999819000004,
19,IA,Washington County,6075.888203,0.145,0.151,0.407,0.070015051,0.0008003201,0.6481098364,0.0260301848,0.129,8.5,0.078098472,,,,,6271.1552282,,,,,,195.2670251999998,
19,IA,Wayne County,8501.9262752,0.199,0.226,0.393,0.0593203298,0.0007682852,0.5737827715,0.0294995028,0.221,7.2,0.1084812623,,,,,8742.7257002,,,,,,240.79942500000107,
19,IA,Webster County,10249.456432,0.141,0.149,0.387,0.0573803656,0.0004307212,0.6304273504,0.0311645121,0.172,7.3,0.1203703704,,,18347.016108,,9749.2674483,,,,8097.559675999999,,-500.1889837000017,
19,IA,Winnebago County,5991.3674354,0.128,0.131,0.39,0.056384743,0.0002815315,0.7423728814,0.0379926859,0.146,6.7,0.0703910615,,,,,5839.491021,,,,,,-151.8764144000006,
19,IA,Winneshiek County,4479.831296,0.118,0.133,0.365,0.0415702718,0.0010054293,0.7397047397,0.0321551724,0.076,7.6,0.0938074801,,,,,4406.7374273,,,,,,-73.09386870000071,
19,IA,Woodbury County,9159.067108,0.191,0.175,0.385,0.0710945888,0.0006344276,0.6077910068,0.0287143751,0.161,7.6,0.125047081,40048.971986,7381.839445,12795.304507,4714.9546896,9290.5149131,,30889.904877999998,-1777.2276629999997,3636.2373990000015,-4444.112418399999,131.44780510000055,
19,IA,Worth County,6737.4460027,0.144,0.147,0.399,0.0540063537,0.0001354096,0.679169071,0.0295505339,0.126,6.7,0.0726698262,,,,,7230.5153317,,,,,,493.06932900000083,
19,IA,Wright County,6879.0227029,0.18,0.18,0.418,0.0543850545,0.0003910833,0.6455157745,0.025804493,0.157,7.2,0.0617399439,,,,,6238.5723471,,,,,,-640.4503557999997,
20,KS,Kansas,8588.5971402,0.154,0.151,0.365,0.1020266858,0.0007783051,0.7032188462,0.0265102757,0.131,7.3,0.1226858757,11953.529127,3627.3747372,15606.52595,7537.1267866,8119.9640187,12787.987271,3364.9319868000002,-4961.222403,7017.9288098,-1051.4703535999997,-468.6331214999991,4199.3901308
20,KS,Allen County,10475.43396,0.18,0.201,0.413,0.111283966,0.0006418485,0.6072976879,0.0281321557,0.215,8.5,0.1115577889,,,,,10962.008208,,,,,,486.574247999999,
20,KS,Anderson County,8286.5484841,0.179,0.196,0.364,0.1299315292,0.0003857033,0.5064599483,0.0210932184,0.158,8.2,0.1074249605,,,,,8118.1419336,,,,,,-168.40655049999987,
20,KS,Atchison County,9704.9284015,0.172,0.184,0.405,0.0844394964,0.0004926412,0.575748503,0.0336196682,0.155,8.3,0.1029787234,,,24121.04841,,9303.8277082,,,,14416.1200085,,-401.10069329999897,
20,KS,Barber County,10121.471855,0.173,0.191,0.419,0.1214983713,0.000486618,0.656212304,0.0243470562,0.163,7.4,0.1160220994,,,,,10412.819137,,,,,,291.34728200000063,
20,KS,Barton County,10780.202614,0.168,0.165,0.413,0.1342790319,0.0006345178,0.6501386397,0.0266572858,0.19,6.8,0.0847708231,,,,10425.37361,10189.220913,,,,,-354.82900399999926,-590.9817010000006,
20,KS,Bourbon County,11704.563188,0.193,0.21,0.425,0.1012391247,0.0004189067,0.6130514706,0.0340103159,0.22,8.1,0.1255411255,,,,,12087.40104,,,,,,382.83785200000057,
20,KS,Brown County,11703.002696,0.158,0.167,0.412,0.1221437474,0.0008461132,0.6614360437,0.0281844003,0.134,7.9,0.0842391304,28797.184782,,,,10085.038413,,17094.182086,,,,-1617.9642829999993,
20,KS,Butler County,8909.0132814,0.143,0.156,0.401,0.0831912037,0.0007806861,0.7129258808,0.0266465257,0.104,8.5,0.113525589,,,,6015.4616701,8860.2854779,,,,,-2893.5516113000003,-48.727803499999936,
20,KS,Chase County,7701.2222757,0.166,0.165,0.388,0.0916713248,,0.6100840336,0.0234248788,0.159,8.0,0.0657276995,,,,,7666.7769626,,,,,,-34.44531310000002,
20,KS,Chautauqua County,12108.646934,0.192,0.198,0.403,0.1389870436,,0.5890603086,0.0281588448,0.248,8.5,0.111969112,,,,,12191.135569,,,,,,82.4886349999997,
20,KS,Cherokee County,12089.508546,0.185,0.188,0.42,0.1112786885,0.0002090957,0.5680529301,0.0268677587,0.199,9.3,0.1172962227,,,,,12556.939894,,,,,,467.43134800000007,
20,KS,Cheyenne County,9105.1300145,0.177,0.181,0.399,0.1502372167,,0.7358778626,0.0254306809,0.176,5.8,0.093495935,,,,,8975.6109793,,,,,,-129.51903520000087,
20,KS,Clark County,13837.682444,0.151,0.148,0.389,0.0788787484,0.0025290845,0.8181818182,0.0199275362,0.174,6.6,0.0828402367,,,,,14816.352326,,,,,,978.6698820000001,
20,KS,Clay County,6000.9103822,0.176,0.198,0.401,0.0938222663,0.0013618918,0.6763231198,0.025467353,0.146,7.2,0.1067961165,,,,,5749.8780164,,,,,,-251.03236579999975,
20,KS,Cloud County,10251.633003,0.167,0.175,0.415,0.0866129994,0.0005600358,0.6801210898,0.0277478448,0.148,6.9,0.0949105915,,,,,10397.340529,,,,,,145.70752599999832,
20,KS,Coffey County,7565.7928613,0.192,0.213,0.395,0.0897576231,0.000719597,0.6762702986,0.0329520697,0.108,8.5,0.0902578797,,,,,7895.5174475,,,,,,329.7245862,
20,KS,Comanche County,10220.724012,0.142,0.161,0.387,0.0903908795,0.0011976048,0.7356687898,0.0256709452,0.171,6.9,0.0650887574,,,,,9925.7543588,,,,,,-294.9696531999998,
20,KS,Cowley County,10886.943742,0.182,0.176,0.418,0.1020415851,0.0004058442,0.5894658199,0.0299382716,0.203,9.0,0.1194775259,,,,7939.0556842,9912.5915639,,,,,-2947.8880578,-974.3521781,
20,KS,Crawford County,11702.708472,0.167,0.169,0.426,0.1068215075,0.0006647916,0.6901568538,0.0284263428,0.191,8.7,0.1511927789,,,16491.962484,10760.665544,11649.233906,,,,4789.254011999999,-942.0429280000008,-53.47456600000078,
20,KS,Decatur County,10238.577656,0.167,0.185,0.386,0.1098784997,,0.7346041056,0.0288624788,0.218,,0.061302682,,,,,10010.944494,,,,,,-227.63316200000008,
20,KS,Dickinson County,11197.276776,0.147,0.164,0.387,0.0931157433,0.000487567,0.6179877356,0.0284255714,0.126,7.8,0.0718911917,,,,,11803.948536,,,,,,606.6717599999993,
20,KS,Doniphan County,6807.2425961,0.167,0.194,0.39,0.0929069144,0.0005354036,0.6536555143,0.0250807052,0.152,8.0,0.1166965889,,,,,6349.9212011,,,,,,-457.32139499999994,
20,KS,Douglas County,6185.1145657,0.148,0.166,0.377,0.0972039491,0.000862914,0.8086685137,0.0258335837,0.097,8.9,0.1860535932,13837.404678,,10743.294966,5574.7686665,6108.9342101,,7652.290112300001,,4558.1804003,-610.3458991999996,-76.18035559999953,
20,KS,Edwards County,25238.396541,0.171,0.16,0.422,0.1356170812,,0.5585874799,0.0234432234,0.163,6.6,0.068,,,,,26010.456554,,,,,,772.0600130000021,
20,KS,Elk County,10719.694035,0.204,0.212,0.424,0.1254218223,0.0004096682,0.4819004525,0.0248075278,0.237,8.4,0.0995024876,,,,,11568.563264,,,,,,848.8692289999999,
20,KS,Ellis County,6166.053592,0.14,0.139,0.414,0.1111795233,0.0006252171,0.7868244688,0.0192744424,0.115,6.3,0.1369747899,,,,,6090.7541651,,,,,,-75.29942690000007,
20,KS,Ellsworth County,8283.5842989,0.179,0.188,0.398,0.0966850829,0.0003156566,0.5908844276,0.0235201882,0.14,6.9,0.0757575758,,,,,8327.7103811,,,,,,44.12608220000038,
20,KS,Finney County,9166.9285877,0.229,0.175,0.435,0.1737886479,0.0005773218,0.5524114427,0.0206671854,0.151,6.7,0.1787234043,,,,8077.9445122,11113.682528,,,,,-1088.9840755000005,1946.7539402999992,
20,KS,Ford County,8380.6527781,0.241,0.177,0.387,0.1639506679,0.0005269475,0.4457155932,0.0213450788,0.14,6.7,0.1192739844,,,,6938.9582782,10428.539498,,,,,-1441.6944999000007,2047.8867198999997,
20,KS,Franklin County,9277.1869281,0.139,0.157,0.342,0.0878989995,0.0004233049,0.5842534806,0.0251366849,0.129,8.3,0.1017964072,,,,,8868.5145086,,,,,,-408.6724195000006,
20,KS,Geary County,12126.581648,0.193,0.183,0.37,0.0838177682,0.0003896032,0.7494397875,0.0383818362,0.146,8.0,0.1559940432,,,15048.101076,9037.6560182,12556.168248,,,,2921.5194280000014,-3088.9256298,429.58660000000054,
20,KS,Gove County,6854.8776214,0.151,0.168,0.402,0.1001926782,0.0021778584,0.6254180602,0.0229709035,0.13,,0.0954356846,,,,,7304.2959152,,,,,,449.41829380000036,
20,KS,Graham County,10659.042168,0.146,0.137,0.383,0.1207289294,0.0008333333,0.6404494382,0.0260190807,0.156,,0.0762711864,,,,,9943.6791201,,,,,,-715.3630479000003,
20,KS,Grant County,7299.7472798,0.191,0.157,0.408,0.1745849088,0.0004096122,0.6083333333,0.0271622588,0.157,6.6,0.1153846154,,,,9889.8491816,4331.3297431,,,,,2590.1019018000006,-2968.4175367,
20,KS,Gray County,7691.8208009,0.166,0.169,0.398,0.1788971808,0.0001771793,0.615212528,0.0198612863,0.118,6.7,0.0583941606,,,,,8470.4538992,,,,,,778.6330982999998,
20,KS,Greeley County,13082.680659,0.139,0.131,0.365,0.1169354839,0.0007668712,0.7138047138,0.0183006536,0.145,6.0,0.0348623853,,,,,13746.041544,,,,,,663.360885,
20,KS,Greenwood County,10764.199602,0.174,0.182,0.397,0.1113142857,0.000336757,0.5949152542,0.0274743462,0.209,8.5,0.0887573964,,,,,11151.64424,,,,,,387.44463799999903,
20,KS,Hamilton County,10017.546292,0.18,0.163,0.4,0.1989247312,0.0004025765,0.4738372093,0.0179122915,0.15,6.1,0.0641025641,,,,,9558.3463396,,,,,,-459.19995240000026,
20,KS,Harper County,9227.4684902,0.218,0.232,0.423,0.1184466019,0.0005627462,0.5882352941,0.0232391848,0.195,8.1,0.1065759637,,,,,9299.199999,,,,,,71.73150879999957,
20,KS,Harvey County,9762.4602335,0.155,0.152,0.373,0.1101261507,0.0007392731,0.7047923323,0.0291273313,0.106,7.8,0.1089332831,,,,8992.7067686,9421.2692547,,,,,-769.7534649000008,-341.19097879999936,
20,KS,Haskell County,5580.5739209,0.196,0.183,0.405,0.2120177535,,0.5024154589,0.019858156,0.16,6.7,0.1086142322,,,,,6585.0120485,,,,,,1004.4381275999995,
20,KS,Hodgeman County,12196.554032,0.147,0.155,0.371,0.1130690162,0.0011695906,0.6756756757,0.0222672065,0.123,6.3,0.0689655172,,,,,10511.864627,,,,,,-1684.6894049999992,
20,KS,Jackson County,9798.3304059,0.148,0.165,0.433,0.1035075982,0.0006786818,0.592920354,0.0233663904,0.121,8.3,0.1479346782,22266.09409,,,,8149.8331908,,12467.763684099998,,,,-1648.4972151000002,
20,KS,Jefferson County,9032.3777279,0.129,0.152,0.415,0.0903221375,0.0005431535,0.7302115522,0.0247752057,0.094,8.7,0.0626721763,,,,,8893.8651829,,,,,,-138.5125450000014,
20,KS,Jewell County,6581.3373096,0.169,0.186,0.405,0.1165394402,,0.729468599,0.0279965004,0.173,,0.0887096774,,,,,6966.1531662,,,,,,384.8158566000002,
20,KS,Johnson County,4976.5763182,0.101,0.096,0.316,0.0594283178,0.0011871778,0.8470258922,0.0241380971,0.049,8.2,0.1005883589,9663.7674147,2483.8040982,8236.5514963,5413.0064497,4846.9803072,,4687.1910965,-2492.77222,3259.9751781000004,436.43013150000024,-129.59601099999963,
20,KS,Kearny County,8023.2000831,0.217,0.188,0.434,0.1651462724,0.0012850167,0.4895833333,0.0199795082,0.146,6.4,0.0766283525,,,,,7070.4257771,,,,,,-952.7743059999993,
20,KS,Kingman County,27595.416507,0.165,0.178,0.407,0.1030694105,0.0002705628,0.6698911729,0.026937046,0.152,7.7,0.0881889764,,,,71259.882118,20581.539664,,,,,43664.46561099999,-7013.876843000002,
20,KS,Kiowa County,10168.349293,0.134,0.152,0.354,0.1178909953,0.0004180602,0.6739130435,0.0253164557,0.133,6.7,0.0864864865,,,,,10751.282237,,,,,,582.9329440000001,
20,KS,Labette County,10131.977585,0.182,0.204,0.436,0.1093253716,0.0005022097,0.6371166331,0.0294117647,0.207,9.1,0.0878421388,,,31325.326661,,9340.9174533,,,,21193.349076,,-791.0601317,
20,KS,Lane County,10670.595782,0.155,0.161,0.403,0.1259640103,0.0,0.8834586466,0.0269886364,0.141,6.1,0.0378787879,,,,,11101.652529,,,,,,431.05674700000054,
20,KS,Leavenworth County,8273.8983922,0.138,0.149,0.401,0.0795216277,0.0004867127,0.7154826794,0.0270657159,0.09,8.9,0.1008198151,,,10068.734748,4958.4356441,8427.1263518,,,,1794.8363558,-3315.4627481000007,153.22795959999894,
20,KS,Lincoln County,9735.3344988,0.152,0.164,0.412,0.1038839495,0.0006889425,0.7256097561,0.0213284583,0.155,6.6,0.1115702479,,,,,10014.295783,,,,,,278.9612841999988,
20,KS,Linn County,13559.259809,0.164,0.174,0.386,0.1046222339,0.0001025957,0.6879044301,0.0386891215,0.166,7.6,0.1393643032,,,,,14292.915942,,,,,,733.6561330000004,
20,KS,Logan County,9317.6178562,0.169,0.169,0.385,0.1072423398,0.0011021308,0.6197387518,0.0177261614,0.146,6.0,0.1038961039,,,,,9866.5985723,,,,,,548.980716099999,
20,KS,Lyon County,7546.7220304,0.185,0.17,0.391,0.1345260223,0.0005937871,0.6548276769,0.026128266,0.149,8.6,0.1452894438,,,,4915.163637,7938.223723,,,,,-2631.5583934000006,391.50169259999984,
20,KS,McPherson County,6867.94384,0.14,0.151,0.353,0.0964428968,0.0006966098,0.7388715622,0.0196635599,0.085,7.6,0.0972906404,,,,,6645.8662504,,,,,,-222.07758959999956,
20,KS,Marion County,8304.2452064,0.144,0.142,0.387,0.1109699769,0.000170765,0.6348314607,0.0245584525,0.123,7.9,0.0585048754,,,,,8545.59232,,,,,,241.34711359999892,
20,KS,Marshall County,8484.9776173,0.161,0.175,0.415,0.1030389983,0.0006012627,0.5224225613,0.0213207547,0.112,7.7,0.1007371007,,,,,8527.4554642,,,,,,42.47784690000117,
20,KS,Meade County,10432.031399,0.18,0.171,0.404,0.1611374408,,0.6374859708,0.0210023866,0.133,6.6,0.0582822086,,,,,9635.1274496,,,,,,-796.903949399999,
20,KS,Miami County,8637.6671219,0.12,0.134,0.354,0.0758144476,0.0005781516,0.6840517783,0.0257171118,0.082,8.1,0.1157120743,,,,,8374.6492186,,,,,,-263.0179033000004,
20,KS,Mitchell County,5730.6346897,0.168,0.19,0.401,0.1143574526,0.0010438413,0.8001730104,0.0195724179,0.136,6.6,0.0756646217,,,,,5023.686331,,,,,,-706.9483587000004,
20,KS,Montgomery County,12899.137721,0.203,0.21,0.451,0.1130513945,0.0002246758,0.6015613705,0.0297990768,0.198,9.1,0.1535756155,,,28001.792012,,12490.969576,,,,15102.654291000003,,-408.16814499999964,
20,KS,Morris County,9705.6145114,0.168,0.189,0.404,0.1054618676,0.0005601195,0.6672661871,0.0249146758,0.179,8.1,0.1002178649,,,,,10090.955397,,,,,,385.34088560000055,
20,KS,Morton County,11545.995386,0.183,0.176,0.386,0.1519845111,0.0011144131,0.5633561644,0.0262681159,0.192,5.9,0.0478723404,,,,,12676.040989,,,,,,1130.0456029999987,
20,KS,Nemaha County,5113.6843687,0.151,0.18,0.346,0.0807881773,0.0012725137,0.7886178862,0.0171302578,0.086,7.9,0.0768261965,,,,,5301.0442889,,,,,,187.35992019999958,
20,KS,Neosho County,10634.510697,0.175,0.191,0.428,0.0982630273,0.000633553,0.6631362165,0.0353379802,0.195,8.7,0.1227929374,,,,,10872.935051,,,,,,238.42435400000068,
20,KS,Ness County,13843.733415,0.181,0.185,0.378,0.1346153846,0.000748503,0.6652719665,0.0240496509,0.131,,0.0346320346,,,,,10846.201315,,,,,,-2997.5321000000004,
20,KS,Norton County,7015.1866,0.166,0.181,0.401,0.1046408513,0.0007487832,0.5647734525,0.0199846272,0.175,5.9,0.1157024793,,,,,7741.0744749,,,,,,725.8878748999996,
20,KS,Osage County,10634.170165,0.157,0.179,0.397,0.0996233069,6.34196e-05,0.5790080738,0.0264785944,0.134,8.8,0.0924901186,,,,,9869.8036533,,,,,,-764.3665117,
